"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Acebutolol|Plasma (Peripheral Venous Blood) [µmol/l]"
52,435,0.2939949
52,450,0.2867705
52,465,0.2798257
52,480,0.2731392
52,495,0.2666916
52,510,0.260466
52,525,0.2544475
52,540,0.248623
52,555,0.2429813
52,570,0.2375129
52,585,0.2322094
52,600,0.227064
52,615,0.2220705
52,630,0.2172237
52,645,0.2125187
52,660,0.2079511
52,675,0.2035166
52,690,0.199211
52,705,0.1950299
52,720,0.1909691
52,735,0.1870242
52,750,0.1831907
52,765,0.1794643
52,780,0.1758404
52,795,0.1723148
52,810,0.1688831
52,825,0.1655412
52,840,0.162285
52,855,0.1591107
52,870,0.1560145
52,885,0.1529929
52,900,0.1500425
52,915,0.1471602
52,930,0.1443429
52,945,0.1415877
52,960,0.1388921
52,975,0.1362535
52,990,0.1336695
52,1005,0.131138
52,1020,0.1286568
52,1035,0.1262241
52,1050,0.123838
52,1065,0.1214969
52,1080,0.1191991
52,1095,0.1169432
52,1110,0.1147279
52,1125,0.1125517
52,1140,0.1104136
52,1155,0.1083124
52,1170,0.106247
52,1185,0.1042166
52,1200,0.1022201
52,1215,0.1002567
52,1230,0.09832571
52,1245,0.09642627
52,1260,0.09455772
52,1275,0.09271941
52,1290,0.09091073
52,1305,0.0891311
52,1320,0.08737998
52,1335,0.08565686
52,1350,0.08396127
52,1365,0.08229275
52,1380,0.08065087
52,1395,0.07903524
52,1410,0.07744545
52,1425,0.07588115
52,1440,0.074342
52,1455,0.07282764
52,1470,0.07133775
52,1485,0.06987204
52,1500,0.06843021
52,1515,0.06701196
52,1530,0.06561702
52,1545,0.0642451
52,1560,0.06289597
52,1575,0.06156935
52,1590,0.06026499
52,1605,0.05898264
52,1620,0.05772207
52,1635,0.05648302
52,1650,0.05526527
52,1665,0.05406858
52,1680,0.05289272
52,1695,0.05173746
52,1710,0.05060257
52,1725,0.04948783
52,1740,0.048393
52,1755,0.04731786
52,1770,0.04626219
52,1785,0.04522577
52,1800,0.04420836
52,1815,0.04320975
52,1830,0.04222971
52,1845,0.04126802
52,1860,0.04032446
52,1875,0.03939879
52,1890,0.03849081
52,1905,0.03760028
52,1920,0.03672697
53,0,0
53,3,4.763405E-06
53,6,0.0002009246
53,9,0.001337253
53,12,0.004629465
53,15,0.0114785
53,18,0.0231937
53,21,0.04077762
53,24,0.06481124
53,27,0.09543051
53,30,0.132365
53,33,0.1750084
53,36,0.2225029
53,39,0.2738256
53,42,0.3278669
53,45,0.383499
53,48,0.4396319
53,51,0.4952563
53,54,0.5494727
53,57,0.6015101
53,60,0.6507335
53,63,0.6966458
53,66,0.7388808
53,69,0.7771917
53,72,0.8114387
53,75,0.8415759
53,78,0.8676372
53,81,0.8897216
53,84,0.9079802
53,87,0.9226032
53,90,0.9338104
53,93,0.941841
53,96,0.9469461
53,99,0.9493816
53,102,0.9494029
53,105,0.9472603
53,108,0.9431961
53,111,0.9374415
53,114,0.9302152
53,117,0.9217216
53,120,0.9121509
53,135,0.8537446
53,150,0.7886333
53,165,0.7259611
53,180,0.6698136
53,195,0.621313
53,210,0.5800743
53,225,0.545091
53,240,0.5152172
53,255,0.4893959
53,270,0.4667448
53,285,0.446568
53,300,0.4283363
53,315,0.4116547
53,330,0.3962324
53,345,0.3818552
53,360,0.3683653
53,375,0.3556442
53,390,0.3436021
53,405,0.3321691
53,420,0.3212897
53,435,0.3109183
53,450,0.3010169
53,465,0.291553
53,480,0.2824983
53,495,0.2738276
53,510,0.2655187
53,525,0.257551
53,540,0.2499064
53,555,0.2425679
53,570,0.2355201
53,585,0.228749
53,600,0.2222415
53,615,0.2159856
53,630,0.2099701
53,645,0.2041848
53,660,0.1986199
53,675,0.1932663
53,690,0.1881154
53,705,0.183159
53,720,0.1783893
53,735,0.1737986
53,750,0.1693797
53,765,0.1651257
53,780,0.1610296
53,795,0.1570848
53,810,0.1532851
53,825,0.149624
53,840,0.1460958
53,855,0.1426945
53,870,0.1394145
53,885,0.1362505
53,900,0.1331972
53,915,0.1302498
53,930,0.1274032
53,945,0.1246531
53,960,0.1219949
53,975,0.1194244
53,990,0.1169376
53,1005,0.1145308
53,1020,0.1122
53,1035,0.109942
53,1050,0.1077533
53,1065,0.1056308
53,1080,0.1035714
53,1095,0.1015722
53,1110,0.09963048
53,1125,0.09774367
53,1140,0.09590926
53,1155,0.0941249
53,1170,0.09238834
53,1185,0.09069746
53,1200,0.08905025
53,1215,0.08744478
53,1230,0.08587925
53,1245,0.08435193
53,1260,0.0828612
53,1275,0.08140549
53,1290,0.07998335
53,1305,0.07859338
53,1320,0.07723427
53,1335,0.07590478
53,1350,0.07460372
53,1365,0.07332998
53,1380,0.0720825
53,1395,0.07086027
53,1410,0.06966237
53,1425,0.06848788
53,1440,0.06733597
53,1455,0.06620584
53,1470,0.06509671
53,1485,0.06400789
53,1500,0.06293868
53,1515,0.06188846
53,1530,0.06085662
53,1545,0.05984259
53,1560,0.05884581
53,1575,0.05786579
53,1590,0.05690204
53,1605,0.05595409
53,1620,0.05502153
53,1635,0.05410393
53,1650,0.05320091
53,1665,0.05231211
53,1680,0.05143717
53,1695,0.05057577
53,1710,0.04972759
53,1725,0.04889234
53,1740,0.04806974
53,1755,0.04725952
53,1770,0.04646143
53,1785,0.04567523
53,1800,0.04490068
53,1815,0.04413757
53,1830,0.04338571
53,1845,0.04264487
53,1860,0.04191488
53,1875,0.04119556
53,1890,0.04048673
53,1905,0.03978823
53,1920,0.03909991
54,0,0
54,3,2.67326E-06
54,6,9.779353E-05
54,9,0.0006664979
54,12,0.002453892
54,15,0.006466425
54,18,0.0137215
54,21,0.02496861
54,24,0.04051071
54,27,0.06018337
54,30,0.08345639
54,33,0.1095852
54,36,0.1377501
54,39,0.1671557
54,42,0.197088
54,45,0.2269378
54,48,0.2562059
54,51,0.2844977
54,54,0.3115113
54,57,0.3370252
54,60,0.3608859
54,63,0.3829957
54,66,0.4033029
54,69,0.4217928
54,72,0.43848
54,75,0.4534019
54,78,0.4666136
54,81,0.4781835
54,84,0.4881894
54,87,0.4967158
54,90,0.5038509
54,93,0.5096855
54,96,0.5143104
54,99,0.5178158
54,102,0.5202901
54,105,0.5218191
54,108,0.522485
54,111,0.522367
54,114,0.5215399
54,117,0.5200743
54,120,0.5180368
54,135,0.5013022
54,150,0.4778815
54,165,0.4518333
54,180,0.4255753
54,195,0.4004172
54,210,0.3769725
54,225,0.3554468
54,240,0.335823
54,255,0.3179755
54,270,0.3017355
54,285,0.2869263
54,300,0.2733812
54,315,0.2609505
54,330,0.249504
54,345,0.2389299
54,360,0.2291328
54,375,0.2200316
54,390,0.2115571
54,405,0.2036502
54,420,0.1962597
54,435,0.1893412
54,450,0.1828561
54,465,0.17677
54,480,0.1710524
54,495,0.1656761
54,510,0.1606164
54,525,0.155851
54,540,0.1513595
54,555,0.1471234
54,570,0.1431253
54,585,0.1393495
54,600,0.1357815
54,615,0.1324076
54,630,0.1292153
54,645,0.126193
54,660,0.12333
54,675,0.1206162
54,690,0.1180422
54,705,0.1155995
54,720,0.1132801
54,735,0.1110763
54,750,0.1089811
54,765,0.1069882
54,780,0.1050913
54,795,0.1032846
54,810,0.1015628
54,825,0.0999208
54,840,0.0983538
54,855,0.09685726
54,870,0.09542689
54,885,0.09405862
54,900,0.09274865
54,915,0.09149328
54,930,0.09028909
54,945,0.08913279
54,960,0.0880213
54,975,0.08695166
54,990,0.08592109
54,1005,0.08492696
54,1020,0.08396678
54,1035,0.08303823
54,1050,0.08213906
54,1065,0.08126719
54,1080,0.08042066
54,1095,0.07959761
54,1110,0.07879631
54,1125,0.07801513
54,1140,0.07725252
54,1155,0.07650706
54,1170,0.0757774
54,1185,0.0750623
54,1200,0.07436056
54,1215,0.07367112
54,1230,0.07299294
54,1245,0.07232507
54,1260,0.07166666
54,1275,0.07101688
54,1290,0.07037497
54,1305,0.06974024
54,1320,0.06911205
54,1335,0.0684898
54,1350,0.06787297
54,1365,0.06726105
54,1380,0.06665357
54,1395,0.06605014
54,1410,0.06545037
54,1425,0.06485392
54,1440,0.06426048
54,1455,0.06366979
54,1470,0.06308158
54,1485,0.06249565
54,1500,0.06191179
54,1515,0.06132983
54,1530,0.06074964
54,1545,0.06017108
54,1560,0.05959405
54,1575,0.05901845
54,1590,0.05844421
54,1605,0.05787127
54,1620,0.0572996
54,1635,0.05672916
54,1650,0.05615993
54,1665,0.0555919
54,1680,0.05502509
54,1695,0.05445949
54,1710,0.05389514
54,1725,0.05333206
54,1740,0.05277029
54,1755,0.05220987
54,1770,0.05165084
54,1785,0.05109327
54,1800,0.0505372
54,1815,0.0499827
54,1830,0.04942984
54,1845,0.04887868
54,1860,0.04832929
54,1875,0.04778175
54,1890,0.04723613
54,1905,0.04669249
54,1920,0.04615094
55,0,0
55,3,5.334738E-06
55,6,0.0002084232
55,9,0.001389961
55,12,0.004895684
55,15,0.01230052
55,18,0.02502712
55,21,0.04407426
55,24,0.06987978
55,27,0.1022963
55,30,0.1406547
55,33,0.1838848
55,36,0.2306571
55,39,0.2795185
55,42,0.3290115
55,45,0.3777671
55,48,0.4245725
55,51,0.4684133
55,54,0.5084941
55,57,0.5442406
55,60,0.575289
55,63,0.6014652
55,66,0.6227595
55,69,0.6392975
55,72,0.6513118
55,75,0.6591146
55,78,0.6630731
55,81,0.6635876
55,84,0.6610731
55,87,0.6559451
55,90,0.6486065
55,93,0.6394405
55,96,0.6288031
55,99,0.6170199
55,102,0.6043835
55,105,0.5911529
55,108,0.5775542
55,111,0.5637816
55,114,0.5499992
55,117,0.5363435
55,120,0.522926
55,135,0.4618746
55,150,0.4133801
55,165,0.3767821
55,180,0.3494675
55,195,0.3287666
55,210,0.3125801
55,225,0.2994383
55,240,0.2883724
55,255,0.2787625
55,270,0.2702144
55,285,0.2624753
55,300,0.2553788
55,315,0.248812
55,330,0.2426945
55,345,0.236967
55,360,0.2315834
55,375,0.2265072
55,390,0.2217078
55,405,0.2171596
55,420,0.2128402
55,435,0.20873
55,450,0.2048115
55,465,0.2010691
55,480,0.1974886
55,495,0.1940571
55,510,0.1907628
55,525,0.1875951
55,540,0.1845443
55,555,0.1816014
55,570,0.1787585
55,585,0.1760084
55,600,0.1733446
55,615,0.1707614
55,630,0.1682535
55,645,0.1658165
55,660,0.1634462
55,675,0.1611392
55,690,0.1588922
55,705,0.1567022
55,720,0.1545667
55,735,0.1524832
55,750,0.1504493
55,765,0.1484629
55,780,0.1465218
55,795,0.144624
55,810,0.1427675
55,825,0.1409502
55,840,0.1391704
55,855,0.137426
55,870,0.1357153
55,885,0.1340365
55,900,0.1323878
55,915,0.1307676
55,930,0.1291743
55,945,0.1276065
55,960,0.1260625
55,975,0.1245412
55,990,0.1230411
55,1005,0.1215611
55,1020,0.1201
55,1035,0.1186568
55,1050,0.1172305
55,1065,0.11582
55,1080,0.1144247
55,1095,0.1130436
55,1110,0.111676
55,1125,0.1103214
55,1140,0.1089789
55,1155,0.1076482
55,1170,0.1063286
55,1185,0.1050198
55,1200,0.1037212
55,1215,0.1024326
55,1230,0.1011536
55,1245,0.09988383
55,1260,0.09862311
55,1275,0.09737121
55,1290,0.09612789
55,1305,0.09489302
55,1320,0.09366643
55,1335,0.09244802
55,1350,0.09123769
55,1365,0.09003535
55,1380,0.08884096
55,1395,0.08765448
55,1410,0.08647589
55,1425,0.08530516
55,1440,0.08414232
55,1455,0.08298738
55,1470,0.08184035
55,1485,0.08070129
55,1500,0.07957024
55,1515,0.07844725
55,1530,0.07733236
55,1545,0.07622566
55,1560,0.07512721
55,1575,0.07403707
55,1590,0.07295533
55,1605,0.07188205
55,1620,0.07081734
55,1635,0.06976125
55,1650,0.06871387
55,1665,0.06767529
55,1680,0.06664558
55,1695,0.06562482
55,1710,0.06461309
55,1725,0.06361046
55,1740,0.06261703
55,1755,0.06163283
55,1770,0.06065797
55,1785,0.0596925
55,1800,0.05873648
55,1815,0.05778998
55,1830,0.05685305
55,1845,0.05592575
55,1860,0.05500813
55,1875,0.05410023
55,1890,0.05320211
55,1905,0.05231379
55,1920,0.05143531
56,0,0
56,3,8.712799E-06
56,6,0.0003290718
56,9,0.002082626
56,12,0.007001121
56,15,0.01695048
56,18,0.03350947
56,21,0.05772759
56,24,0.09005272
56,27,0.1303619
56,30,0.1780446
56,33,0.2321091
56,36,0.2912969
56,39,0.3541941
56,42,0.4193308
56,45,0.4852621
56,48,0.550633
56,51,0.6142229
56,54,0.6749731
56,57,0.7320022
56,60,0.7846124
56,63,0.8322858
56,66,0.8746741
56,69,0.911584
56,72,0.9429597
56,75,0.9688641
56,78,0.9894588
56,81,1.004985
56,84,1.015746
56,87,1.022088
56,90,1.024389
56,93,1.023044
56,96,1.01845
56,99,1.011004
56,102,1.001091
56,105,0.9890774
56,108,0.9753108
56,111,0.960113
56,114,0.9437801
56,117,0.9265808
56,120,0.9087566
56,135,0.8168879
56,150,0.7316216
56,165,0.6598932
56,180,0.602364
56,195,0.5569962
56,210,0.5210704
56,225,0.4921021
56,240,0.4681357
56,255,0.4477496
56,270,0.4299556
56,285,0.4140834
56,300,0.3996821
56,315,0.3864465
56,330,0.3741666
56,345,0.3626943
56,360,0.351921
56,375,0.3417647
56,390,0.3321606
56,405,0.3230561
56,420,0.3144073
56,435,0.3061764
56,450,0.2983304
56,465,0.2908401
56,480,0.2836794
56,495,0.2768249
56,510,0.2702552
56,525,0.2639511
56,540,0.2578951
56,555,0.2520715
56,570,0.2464658
56,585,0.2410651
56,600,0.2358578
56,615,0.2308333
56,630,0.2259822
56,645,0.2212958
56,660,0.2167664
56,675,0.2123869
56,690,0.2081507
56,705,0.2040515
56,720,0.2000837
56,735,0.1962417
56,750,0.1925202
56,765,0.1889141
56,780,0.1854184
56,795,0.1820283
56,810,0.178739
56,825,0.1755461
56,840,0.172445
56,855,0.1694315
56,870,0.1665014
56,885,0.1636506
56,900,0.1608754
56,915,0.1581721
56,930,0.1555371
56,945,0.152967
56,960,0.1504588
56,975,0.1480092
56,990,0.1456154
56,1005,0.1432748
56,1020,0.1409846
56,1035,0.1387426
56,1050,0.1365463
56,1065,0.1343936
56,1080,0.1322826
56,1095,0.1302112
56,1110,0.1281777
56,1125,0.1261804
56,1140,0.1242178
56,1155,0.1222883
56,1170,0.1203907
56,1185,0.1185236
56,1200,0.1166858
56,1215,0.1148762
56,1230,0.1130938
56,1245,0.1113375
56,1260,0.1096066
56,1275,0.1079002
56,1290,0.1062174
56,1305,0.1045576
56,1320,0.1029201
56,1335,0.1013043
56,1350,0.09970959
56,1365,0.09813546
56,1380,0.09658141
56,1395,0.095047
56,1410,0.09353179
56,1425,0.09203542
56,1440,0.09055751
56,1455,0.08909774
56,1470,0.0876558
56,1485,0.0862314
56,1500,0.0848243
56,1515,0.08343425
56,1530,0.08206102
56,1545,0.08070442
56,1560,0.07936426
56,1575,0.07804034
56,1590,0.07673252
56,1605,0.07544064
56,1620,0.07416455
56,1635,0.07290413
56,1650,0.07165924
56,1665,0.07042979
56,1680,0.06921564
56,1695,0.0680167
56,1710,0.06683286
56,1725,0.06566405
56,1740,0.06451014
56,1755,0.06337106
56,1770,0.06224673
56,1785,0.06113705
56,1800,0.06004196
56,1815,0.05896135
56,1830,0.05789516
56,1845,0.05684331
56,1860,0.05580571
56,1875,0.05478229
56,1890,0.05377296
56,1905,0.05277764
56,1920,0.05179626
57,0,0
57,3,1.131986E-06
57,6,4.493299E-05
57,9,0.0003001946
57,12,0.001066851
57,15,0.002732633
57,18,0.00570612
57,21,0.01034785
57,24,0.01691948
57,27,0.02555725
57,30,0.03626887
57,33,0.04894708
57,36,0.06339382
57,39,0.07934856
57,42,0.09651621
57,45,0.1145911
57,48,0.1332752
57,51,0.1522901
57,54,0.171385
57,57,0.19034
57,60,0.2089668
57,63,0.227108
57,66,0.244635
57,69,0.2614451
57,72,0.2774592
57,75,0.2926187
57,78,0.3068828
57,81,0.3202259
57,84,0.3326355
57,87,0.3441102
57,90,0.3546575
57,93,0.3642926
57,96,0.3730368
57,99,0.3809164
57,102,0.3879613
57,105,0.3942047
57,108,0.3996819
57,111,0.4044295
57,114,0.4084853
57,117,0.4118873
57,120,0.4146739
57,135,0.4206788
57,150,0.416612
57,165,0.4060964
57,180,0.3918683
57,195,0.3758596
57,210,0.3593513
57,225,0.3431375
57,240,0.3276683
57,255,0.3131638
57,270,0.2996982
57,285,0.2872594
57,300,0.2757879
57,315,0.2652027
57,330,0.2554165
57,345,0.2463439
57,360,0.2379068
57,375,0.2300353
57,390,0.2226685
57,405,0.2157539
57,420,0.2092464
57,435,0.2031076
57,450,0.1973044
57,465,0.1918084
57,480,0.1865952
57,495,0.1816431
57,510,0.1769336
57,525,0.1724498
57,540,0.1681771
57,555,0.1641021
57,570,0.1602126
57,585,0.1564978
57,600,0.1529475
57,615,0.1495526
57,630,0.1463045
57,645,0.1431954
57,660,0.1402179
57,675,0.1373653
57,690,0.1346311
57,705,0.1320096
57,720,0.129495
57,735,0.1270824
57,750,0.1247667
57,765,0.1225434
57,780,0.120408
57,795,0.1183566
57,810,0.1163851
57,825,0.1144898
57,840,0.1126672
57,855,0.1109138
57,870,0.1092263
57,885,0.1076016
57,900,0.1060366
57,915,0.1045285
57,930,0.1030744
57,945,0.1016718
57,960,0.1003179
57,975,0.09901028
57,990,0.09774663
57,1005,0.0965246
57,1020,0.09534203
57,1035,0.09419681
57,1050,0.09308692
57,1065,0.09201045
57,1080,0.09096555
57,1095,0.08995047
57,1110,0.08896353
57,1125,0.08800314
57,1140,0.08706778
57,1155,0.086156
57,1170,0.08526641
57,1185,0.08439772
57,1200,0.08354868
57,1215,0.0827181
57,1230,0.08190489
57,1245,0.08110797
57,1260,0.08032634
57,1275,0.07955906
57,1290,0.07880523
57,1305,0.07806401
57,1320,0.07733461
57,1335,0.07661626
57,1350,0.07590827
57,1365,0.07520998
57,1380,0.07452076
57,1395,0.07384003
57,1410,0.07316723
57,1425,0.07250186
57,1440,0.07184344
57,1455,0.07119152
57,1470,0.07054568
57,1485,0.06990554
57,1500,0.06927074
57,1515,0.06864094
57,1530,0.06801584
57,1545,0.06739514
57,1560,0.06677859
57,1575,0.06616593
57,1590,0.06555697
57,1605,0.06495148
57,1620,0.06434929
57,1635,0.06375022
57,1650,0.06315414
57,1665,0.06256089
57,1680,0.06197035
57,1695,0.06138243
57,1710,0.06079702
57,1725,0.06021403
57,1740,0.0596334
57,1755,0.05905507
57,1770,0.05847897
57,1785,0.05790507
57,1800,0.05733333
57,1815,0.05676372
57,1830,0.05619622
57,1845,0.05563083
57,1860,0.05506752
57,1875,0.05450631
57,1890,0.0539472
57,1905,0.05339019
57,1920,0.05283531
58,0,0
58,3,2.188176E-06
58,6,0.000101508
58,9,0.0007116148
58,12,0.002552222
58,15,0.006485722
58,18,0.0133397
58,21,0.02377675
58,24,0.03822986
58,27,0.05688752
58,30,0.07970913
58,33,0.1064563
58,36,0.136731
58,39,0.1700167
58,42,0.2057189
58,45,0.243202
58,48,0.2818213
58,51,0.3209487
58,54,0.3599921
58,57,0.3984092
58,60,0.4357171
58,63,0.4714984
58,66,0.5054031
58,69,0.5371485
58,72,0.5665172
58,75,0.5933527
58,78,0.6175554
58,81,0.6390764
58,84,0.6579118
58,87,0.6740965
58,90,0.6876981
58,93,0.6988112
58,96,0.7075521
58,99,0.7140535
58,102,0.71846
58,105,0.7209244
58,108,0.7216039
58,111,0.7206571
58,114,0.7182412
58,117,0.7145106
58,120,0.7096145
58,135,0.6723819
58,150,0.62398
58,165,0.573948
58,180,0.5274066
58,195,0.486452
58,210,0.4514121
58,225,0.4217456
58,240,0.3965932
58,255,0.3750728
58,270,0.3564121
58,285,0.3399876
58,300,0.3253209
58,315,0.3120543
58,330,0.2999249
58,345,0.2887397
58,360,0.2783563
58,375,0.2686683
58,390,0.2595939
58,405,0.2510691
58,420,0.2430423
58,435,0.2354705
58,450,0.2283171
58,465,0.2215505
58,480,0.2151424
58,495,0.2090678
58,510,0.2033036
58,525,0.197829
58,540,0.1926249
58,555,0.1876734
58,570,0.1829583
58,585,0.1784645
58,600,0.1741779
58,615,0.1700858
58,630,0.1661761
58,645,0.1624378
58,660,0.1588608
58,675,0.1554358
58,690,0.1521539
58,705,0.1490073
58,720,0.1459886
58,735,0.1430907
58,750,0.1403072
58,765,0.1376322
58,780,0.13506
58,795,0.1325851
58,810,0.1302025
58,825,0.1279074
58,840,0.125695
58,855,0.1235612
58,870,0.1215015
58,885,0.119512
58,900,0.1175889
58,915,0.1157285
58,930,0.1139272
58,945,0.1121818
58,960,0.1104889
58,975,0.1088457
58,990,0.1072493
58,1005,0.1056969
58,1020,0.1041859
58,1035,0.1027139
58,1050,0.1012787
58,1065,0.09987792
58,1080,0.09850967
58,1095,0.09717198
58,1110,0.09586307
58,1125,0.09458121
58,1140,0.09332483
58,1155,0.09209244
58,1170,0.09088264
58,1185,0.08969415
58,1200,0.08852576
58,1215,0.08737633
58,1230,0.08624482
58,1245,0.08513026
58,1260,0.08403174
58,1275,0.08294842
58,1290,0.08187953
58,1305,0.08082434
58,1320,0.0797822
58,1335,0.0787525
58,1350,0.07773466
58,1365,0.07672819
58,1380,0.07573262
58,1395,0.0747475
58,1410,0.07377244
58,1425,0.07280709
58,1440,0.07185111
58,1455,0.07090423
58,1470,0.06996615
58,1485,0.06903666
58,1500,0.06811553
58,1515,0.06720258
58,1530,0.06629761
58,1545,0.0654005
58,1560,0.06451111
58,1575,0.0636293
58,1590,0.062755
58,1605,0.06188809
58,1620,0.06102853
58,1635,0.06017623
58,1650,0.05933115
58,1665,0.05849324
58,1680,0.05766246
58,1695,0.05683881
58,1710,0.05602224
58,1725,0.05521275
58,1740,0.05441033
58,1755,0.05361498
58,1770,0.0528267
58,1785,0.05204549
58,1800,0.05127136
58,1815,0.05050432
58,1830,0.04974438
58,1845,0.04899156
58,1860,0.04824588
58,1875,0.04750734
58,1890,0.04677597
58,1905,0.04605178
58,1920,0.04533479
59,0,0
59,3,4.988407E-06
59,6,0.0002124831
59,9,0.001409994
59,12,0.004784985
59,15,0.01156872
59,18,0.02282053
59,21,0.03930746
59,24,0.06145602
59,27,0.08936013
59,30,0.1228243
59,33,0.1614234
59,36,0.204566
59,39,0.251552
59,42,0.3016227
59,45,0.3540003
59,48,0.4079202
59,51,0.462655
59,54,0.5175294
59,57,0.5719313
59,60,0.6253185
59,63,0.6772215
