"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Whole Blood (Peripheral Venous Blood) [µmol/l]"
74,54,0.07831459
74,57,0.09039942
74,60,0.1031977
74,63,0.1166492
74,66,0.130693
74,69,0.1452686
74,72,0.1603166
74,75,0.1757797
74,78,0.1916028
74,81,0.2077336
74,84,0.2241227
74,87,0.2407237
74,90,0.2574932
74,93,0.274391
74,96,0.2913796
74,99,0.3084246
74,102,0.3254943
74,105,0.3425595
74,108,0.3595937
74,111,0.3765725
74,114,0.3934739
74,117,0.4102776
74,120,0.4269656
74,135,0.5081474
74,150,0.584572
74,165,0.6553999
74,180,0.7202496
74,195,0.7790409
74,210,0.8318931
74,225,0.8790559
74,240,0.9208617
74,255,0.9576917
74,270,0.9899511
74,285,1.018051
74,300,1.042394
74,315,1.06337
74,330,1.081342
74,345,1.09665
74,360,1.109605
74,375,1.120489
74,390,1.129558
74,405,1.137038
74,420,1.143134
74,435,1.148024
74,450,1.151866
74,465,1.154802
74,480,1.156952
74,495,1.158424
74,510,1.159313
74,525,1.1597
74,540,1.159659
74,555,1.159251
74,570,1.158532
74,585,1.15755
74,600,1.156347
74,615,1.15496
74,630,1.153419
74,645,1.151752
74,660,1.149984
74,675,1.148133
74,690,1.146218
74,705,1.144254
74,720,1.142252
74,735,1.140225
74,750,1.13818
74,765,1.136126
74,780,1.134069
74,795,1.132014
74,810,1.129965
74,825,1.127925
74,840,1.125898
74,855,1.123886
74,870,1.121891
74,885,1.119913
74,900,1.117954
74,915,1.116015
74,930,1.114095
74,945,1.112195
74,960,1.110315
74,975,1.108454
74,990,1.106614
74,1005,1.104792
74,1020,1.102989
74,1035,1.101204
74,1050,1.099437
74,1065,1.097686
74,1080,1.095952
74,1095,1.094233
74,1110,1.09253
74,1125,1.09084
74,1140,1.089164
74,1155,1.0875
74,1170,1.085848
74,1185,1.084207
74,1200,1.082576
74,1215,1.080955
74,1230,1.079343
74,1245,1.077739
74,1260,1.076142
74,1275,1.074552
74,1290,1.072967
74,1305,1.071388
74,1320,1.069813
74,1335,1.068242
74,1350,1.066674
74,1365,1.065108
74,1380,1.063544
74,1395,1.061981
74,1410,1.060419
74,1425,1.058856
74,1440,1.057293
75,0,0
75,3,9.91855E-07
75,6,3.703155E-05
75,9,0.0002339251
75,12,0.0007913259
75,15,0.001949062
75,18,0.003955379
75,21,0.007039334
75,24,0.01139162
75,27,0.01715404
75,30,0.02441584
75,33,0.03321502
75,36,0.04354269
75,39,0.055349
75,42,0.06855014
75,45,0.08303533
75,48,0.09867369
75,51,0.1153206
75,54,0.1328231
75,57,0.1510253
75,60,0.169772
75,63,0.1889121
75,66,0.2083015
75,69,0.2278048
75,72,0.2472969
75,75,0.2666635
75,78,0.2858019
75,81,0.3046211
75,84,0.3230414
75,87,0.3409944
75,90,0.358422
75,93,0.3752761
75,96,0.391518
75,99,0.4071174
75,102,0.4220516
75,105,0.4363052
75,108,0.4498687
75,111,0.4627385
75,114,0.4749155
75,117,0.4864053
75,120,0.4972169
75,135,0.5416129
75,150,0.5717123
75,165,0.590325
75,180,0.600199
75,195,0.603718
75,210,0.6028072
75,225,0.5989485
75,240,0.5932424
75,255,0.5864835
75,270,0.5792298
75,285,0.5718613
75,300,0.5646263
75,315,0.557677
75,330,0.5510967
75,345,0.5449207
75,360,0.5391527
75,375,0.5337767
75,390,0.5287651
75,405,0.5240851
75,420,0.5197028
75,435,0.5155854
75,450,0.5117026
75,465,0.5080272
75,480,0.5045353
75,495,0.5012064
75,510,0.4980227
75,525,0.4949691
75,540,0.4920327
75,555,0.4892026
75,570,0.4864695
75,585,0.4838254
75,600,0.4812635
75,615,0.4787778
75,630,0.4763632
75,645,0.4740152
75,660,0.4717298
75,675,0.4695035
75,690,0.467333
75,705,0.4652155
75,720,0.4631483
75,735,0.461129
75,750,0.4591552
75,765,0.4572249
75,780,0.455336
75,795,0.4534866
75,810,0.451675
75,825,0.4498994
75,840,0.4481581
75,855,0.4464495
75,870,0.4447722
75,885,0.4431245
75,900,0.4415052
75,915,0.4399126
75,930,0.4383456
75,945,0.4368028
75,960,0.4352829
75,975,0.4337847
75,990,0.4323069
75,1005,0.4308483
75,1020,0.4294078
75,1035,0.4279844
75,1050,0.4265768
75,1065,0.4251841
75,1080,0.4238051
75,1095,0.422439
75,1110,0.4210847
75,1125,0.4197413
75,1140,0.4184078
75,1155,0.4170834
75,1170,0.4157673
75,1185,0.4144585
75,1200,0.4131563
75,1215,0.4118599
75,1230,0.4105685
75,1245,0.4092815
75,1260,0.407998
75,1275,0.4067175
75,1290,0.4054393
75,1305,0.4041627
75,1320,0.4028871
75,1335,0.401612
75,1350,0.4003369
75,1365,0.3990611
75,1380,0.3977841
75,1395,0.3965055
75,1410,0.3952249
75,1425,0.3939417
75,1440,0.3926555
76,0,0
76,3,7.195199E-07
76,6,2.323047E-05
76,9,0.0001387619
76,12,0.0004588248
76,15,0.001117697
76,18,0.002253854
76,21,0.003994849
76,24,0.006447228
76,27,0.009690754
76,30,0.01377579
76,33,0.01872318
76,36,0.02452607
76,39,0.03115289
76,42,0.03855127
76,45,0.0466524
76,48,0.05537536
76,51,0.06463125
76,54,0.07432699
76,57,0.08436842
76,60,0.09466296
76,63,0.1051217
76,66,0.1156609
76,69,0.1262031
76,72,0.136678
76,75,0.1470224
76,78,0.1571808
76,81,0.1671051
76,84,0.1767545
76,87,0.1860947
76,90,0.1950984
76,93,0.2037436
76,96,0.2120143
76,99,0.219899
76,102,0.2273908
76,105,0.2344867
76,108,0.2411869
76,111,0.2474946
76,114,0.2534158
76,117,0.2589581
76,120,0.2641313
76,135,0.2848809
76,150,0.2983707
76,165,0.306367
76,180,0.3104566
76,195,0.3119351
76,210,0.3117914
76,225,0.3107361
76,240,0.3092491
76,255,0.307633
76,270,0.3060648
76,285,0.3046381
76,300,0.3033944
76,315,0.3023451
76,330,0.3014853
76,345,0.3008019
76,360,0.3002786
76,375,0.2998986
76,390,0.2996456
76,405,0.2995047
76,420,0.2994626
76,435,0.2995073
76,450,0.2996286
76,465,0.2998176
76,480,0.3000662
76,495,0.3003678
76,510,0.3007166
76,525,0.3011073
76,540,0.3015357
76,555,0.3019978
76,570,0.3024903
76,585,0.3030102
76,600,0.3035549
76,615,0.304122
76,630,0.3047095
76,645,0.3053155
76,660,0.3059382
76,675,0.3065761
76,690,0.3072277
76,705,0.3078917
76,720,0.3085667
76,735,0.3092517
76,750,0.3099453
76,765,0.3106467
76,780,0.3113546
76,795,0.3120681
76,810,0.3127863
76,825,0.3135081
76,840,0.3142327
76,855,0.3149591
76,870,0.3156866
76,885,0.3164142
76,900,0.3171411
76,915,0.3178666
76,930,0.3185898
76,945,0.3193099
76,960,0.3200263
76,975,0.3207381
76,990,0.3214447
76,1005,0.3221454
76,1020,0.3228394
76,1035,0.3235262
76,1050,0.324205
76,1065,0.3248753
76,1080,0.3255364
76,1095,0.3261877
76,1110,0.3268287
76,1125,0.3274588
76,1140,0.3280774
76,1155,0.3286841
76,1170,0.3292783
76,1185,0.3298595
76,1200,0.3304273
76,1215,0.3309812
76,1230,0.3315208
76,1245,0.3320456
76,1260,0.3325552
76,1275,0.3330494
76,1290,0.3335276
76,1305,0.3339895
76,1320,0.3344349
76,1335,0.3348633
76,1350,0.3352745
76,1365,0.3356682
76,1380,0.336044
76,1395,0.3364019
76,1410,0.3367414
76,1425,0.3370625
76,1440,0.3373648
77,0,0
77,3,1.228088E-07
77,6,4.282409E-06
77,9,2.691931E-05
77,12,9.302625E-05
77,15,0.000235719
77,18,0.0004923618
77,21,0.000900392
77,24,0.00149359
77,27,0.002299147
77,30,0.003335743
77,33,0.004612742
77,36,0.006130388
77,39,0.00788081
77,42,0.009849512
77,45,0.0120171
77,48,0.01436096
77,51,0.0168568
77,54,0.01947981
77,57,0.02220565
77,60,0.02501112
77,63,0.02787458
77,66,0.03077624
77,69,0.03369828
77,72,0.03662484
77,75,0.03954202
77,78,0.04243774
77,81,0.04530168
77,84,0.04812508
77,87,0.0509006
77,90,0.05362225
77,93,0.05628514
77,96,0.05888544
77,99,0.06142022
77,102,0.06388731
77,105,0.06628524
77,108,0.06861309
77,111,0.07087041
77,114,0.07305712
77,117,0.0751735
77,120,0.07722019
77,135,0.08644516
77,150,0.0941227
77,165,0.100464
77,180,0.1056868
77,195,0.1099982
77,210,0.1135852
77,225,0.1166072
77,240,0.1191908
77,255,0.1214309
77,270,0.1233939
77,285,0.1251244
77,300,0.1266545
77,315,0.1280086
77,330,0.1292064
77,345,0.1302643
77,360,0.1311967
77,375,0.1320164
77,390,0.132735
77,405,0.133363
77,420,0.1339101
77,435,0.1343848
77,450,0.1347952
77,465,0.1351482
77,480,0.1354505
77,495,0.1357076
77,510,0.135925
77,525,0.1361074
77,540,0.1362589
77,555,0.1363836
77,570,0.1364847
77,585,0.1365654
77,600,0.1366285
77,615,0.1366766
77,630,0.1367117
77,645,0.1367361
77,660,0.1367513
77,675,0.1367591
77,690,0.1367608
77,705,0.1367578
77,720,0.136751
77,735,0.1367415
77,750,0.1367302
77,765,0.1367177
77,780,0.1367047
77,795,0.1366918
77,810,0.1366793
77,825,0.1366678
77,840,0.1366575
77,855,0.1366486
77,870,0.1366414
77,885,0.1366359
77,900,0.1366324
77,915,0.1366308
77,930,0.1366311
77,945,0.1366334
77,960,0.1366376
77,975,0.1366435
77,990,0.1366512
77,1005,0.1366605
77,1020,0.1366711
77,1035,0.1366831
77,1050,0.1366961
77,1065,0.1367101
77,1080,0.1367248
77,1095,0.1367399
77,1110,0.1367554
77,1125,0.1367709
77,1140,0.1367862
77,1155,0.1368011
77,1170,0.1368154
77,1185,0.1368289
77,1200,0.1368412
77,1215,0.1368522
77,1230,0.1368616
77,1245,0.1368692
77,1260,0.1368747
77,1275,0.136878
77,1290,0.1368787
77,1305,0.1368767
77,1320,0.1368718
77,1335,0.1368637
77,1350,0.1368523
77,1365,0.1368373
77,1380,0.1368185
77,1395,0.1367957
77,1410,0.1367687
77,1425,0.1367375
77,1440,0.1367017
78,0,0
78,3,1.591376E-07
78,6,5.333529E-06
78,9,3.290475E-05
78,12,0.0001123044
78,15,0.0002815033
78,18,0.0005818891
78,21,0.001052964
78,24,0.001727932
78,27,0.002630766
78,30,0.00377498
78,33,0.005163799
78,36,0.006791355
78,39,0.008644421
78,42,0.01070431
78,45,0.0129487
78,48,0.01535316
78,51,0.01789244
78,54,0.02054136
78,57,0.02327556
78,60,0.02607198
78,63,0.02890913
78,66,0.03176729
78,69,0.03462864
78,72,0.03747722
78,75,0.04029894
78,78,0.04308151
78,81,0.04581437
78,84,0.04848852
78,87,0.05109651
78,90,0.05363223
78,93,0.05609084
78,96,0.05846861
78,99,0.06076281
78,102,0.06297148
78,105,0.06509339
78,108,0.06712807
78,111,0.06907574
78,114,0.07093715
78,117,0.07271354
78,120,0.07440659
78,135,0.08170139
78,150,0.08730173
78,165,0.09158333
78,180,0.09489355
78,195,0.09751332
78,210,0.09964938
78,225,0.1014439
78,240,0.1029859
78,255,0.1043312
78,270,0.1055203
78,285,0.1065829
78,300,0.107542
78,315,0.1084161
78,330,0.1092203
78,345,0.1099669
78,360,0.1106664
78,375,0.1113276
78,390,0.111958
78,405,0.1125635
78,420,0.1131496
78,435,0.1137205
78,450,0.1142798
78,465,0.1148307
78,480,0.1153755
78,495,0.1159165
78,510,0.1164552
78,525,0.1169932
78,540,0.1175315
78,555,0.1180709
78,570,0.1186123
78,585,0.119156
78,600,0.1197025
78,615,0.120252
78,630,0.1208047
78,645,0.1213606
78,660,0.1219196
78,675,0.1224817
78,690,0.1230467
78,705,0.1236145
78,720,0.1241846
78,735,0.124757
78,750,0.1253312
78,765,0.1259069
78,780,0.1264837
78,795,0.1270613
78,810,0.1276393
78,825,0.1282172
78,840,0.1287947
78,855,0.1293713
78,870,0.1299466
78,885,0.1305201
78,900,0.1310915
78,915,0.1316603
78,930,0.132226
78,945,0.1327883
78,960,0.1333468
78,975,0.1339009
78,990,0.1344504
78,1005,0.1349947
78,1020,0.1355336
78,1035,0.1360665
78,1050,0.1365932
78,1065,0.1371132
78,1080,0.1376263
78,1095,0.1381319
78,1110,0.1386299
78,1125,0.1391198
78,1140,0.1396013
78,1155,0.1400741
78,1170,0.140538
78,1185,0.1409926
78,1200,0.1414376
78,1215,0.1418727
78,1230,0.1422978
78,1245,0.1427125
78,1260,0.1431167
78,1275,0.14351
78,1290,0.1438923
78,1305,0.1442633
78,1320,0.1446229
78,1335,0.1449709
78,1350,0.1453071
78,1365,0.1456313
78,1380,0.1459434
78,1395,0.1462432
78,1410,0.1465306
78,1425,0.1468055
78,1440,0.1470678
79,0,0
79,3,1.942822E-07
79,6,6.801784E-06
79,9,4.297779E-05
79,12,0.0001489121
79,15,0.0003772406
79,18,0.0007862172
79,21,0.001432761
79,24,0.002366518
79,27,0.003625565
79,30,0.005234022
79,33,0.007201506
79,36,0.009524079
79,39,0.01218616
79,42,0.015163
79,45,0.01842319
79,48,0.02193106
79,51,0.02564861
79,54,0.02953722
79,57,0.0335589
79,60,0.03767721
79,63,0.04185797
79,66,0.04606964
79,69,0.05028362
79,72,0.05447435
79,75,0.05861935
79,78,0.06269912
79,81,0.06669703
79,84,0.07059918
79,87,0.07439415
79,90,0.07807285
79,93,0.08162829
79,96,0.08505533
79,99,0.08835043
79,102,0.09151143
79,105,0.09453735
79,108,0.09742836
79,111,0.1001856
79,114,0.102811
79,117,0.1053072
79,120,0.1076774
79,135,0.1177772
79,150,0.1253782
79,165,0.1310709
79,180,0.1353897
79,195,0.1387621
79,210,0.1414975
79,225,0.1438013
79,240,0.1457977
79,255,0.1475622
79,270,0.1491447
79,285,0.1505807
79,300,0.1518972
79,315,0.1531158
79,330,0.1542544
79,345,0.1553281
79,360,0.1563494
79,375,0.157329
79,390,0.1582756
79,405,0.1591968
79,420,0.1600985
79,435,0.1609859
79,450,0.161863
79,465,0.1627333
79,480,0.1635996
79,495,0.1644641
79,510,0.1653287
79,525,0.1661946
79,540,0.1670632
79,555,0.1679353
79,570,0.1688116
79,585,0.1696925
79,600,0.1705784
79,615,0.1714695
79,630,0.1723659
79,645,0.1732676
79,660,0.1741746
79,675,0.1750867
79,690,0.1760038
79,705,0.1769255
79,720,0.1778516
79,735,0.1787818
79,750,0.1797158
79,765,0.1806531
79,780,0.1815934
79,795,0.1825363
79,810,0.1834812
79,825,0.1844279
79,840,0.1853758
79,855,0.1863245
79,870,0.1872735
79,885,0.1882223
79,900,0.1891705
79,915,0.1901176
79,930,0.1910631
79,945,0.1920065
79,960,0.1929473
79,975,0.1938851
79,990,0.1948195
79,1005,0.1957498
79,1020,0.1966758
79,1035,0.1975968
79,1050,0.1985125
79,1065,0.1994225
79,1080,0.2003262
79,1095,0.2012233
79,1110,0.2021133
79,1125,0.2029959
79,1140,0.2038706
79,1155,0.204737
79,1170,0.2055947
79,1185,0.2064434
79,1200,0.2072827
79,1215,0.2081123
79,1230,0.2089317
79,1245,0.2097407
79,1260,0.2105389
79,1275,0.2113261
79,1290,0.2121018
79,1305,0.2128659
79,1320,0.213618
79,1335,0.2143578
79,1350,0.2150851
79,1365,0.2157997
79,1380,0.2165013
79,1395,0.2171896
79,1410,0.2178645
79,1425,0.2185257
79,1440,0.219173
80,0,0
80,3,6.451151E-07
80,6,2.621566E-05
80,9,0.0001736964
80,12,0.0006133253
80,15,0.001563484
80,18,0.003253908
80,21,0.005890788
80,24,0.00963111
80,27,0.01456811
80,30,0.020727
80,33,0.02806906
80,36,0.03650139
80,39,0.04588986
80,42,0.05607291
80,45,0.06687435
80,48,0.07811426
80,51,0.08961783
80,54,0.1012216
80,57,0.1127779
80,60,0.1241571
80,63,0.1352489
80,66,0.1459621
80,69,0.1562242
80,72,0.1659796
80,75,0.1751883
80,78,0.1838243
80,81,0.1918733
80,84,0.1993313
80,87,0.2062026
80,90,0.2124987
80,93,0.2182365
80,96,0.2234369
80,99,0.2281244
80,102,0.2323253
80,105,0.2360674
80,108,0.2393794
80,111,0.2422896
80,114,0.244826
80,117,0.2470164
80,120,0.2488875
80,135,0.2543246
80,150,0.2551753
80,165,0.2534722
80,180,0.2505673
80,195,0.2472838
80,210,0.2440529
80,225,0.2410576
80,240,0.2383552
80,255,0.2359405
80,270,0.2337818
80,285,0.2318416
80,300,0.2300846
80,315,0.2284811
80,330,0.2270068
80,345,0.2256425
80,360,0.224373
80,375,0.2231865
80,390,0.2220733
80,405,0.2210258
80,420,0.2200378
80,435,0.2191042
80,450,0.2182207
80,465,0.2173837
80,480,0.2165901
80,495,0.2158373
80,510,0.215123
80,525,0.2144449
80,540,0.2138012
80,555,0.2131901
80,570,0.2126101
80,585,0.2120596
80,600,0.2115371
80,615,0.2110413
80,630,0.210571
80,645,0.2101248
80,660,0.2097015
80,675,0.2092999
80,690,0.2089189
80,705,0.2085574
80,720,0.2082143
80,735,0.2078884
80,750,0.2075788
80,765,0.2072844
80,780,0.2070042
80,795,0.2067372
80,810,0.2064824
80,825,0.2062389
80,840,0.2060059
80,855,0.2057822
80,870,0.2055672
80,885,0.2053599
80,900,0.2051594
80,915,0.204965
80,930,0.2047759
80,945,0.2045911
80,960,0.2044101
80,975,0.2042321
80,990,0.2040562
80,1005,0.2038819
80,1020,0.2037085
80,1035,0.2035352
80,1050,0.2033615
80,1065,0.2031868
80,1080,0.2030103
80,1095,0.2028317
80,1110,0.2026502
80,1125,0.2024655
80,1140,0.2022769
80,1155,0.202084
80,1170,0.2018863
80,1185,0.2016833
80,1200,0.2014746
80,1215,0.2012598
80,1230,0.2010385
80,1245,0.2008104
80,1260,0.200575
80,1275,0.200332
80,1290,0.2000811
80,1305,0.1998219
80,1320,0.1995543
80,1335,0.1992779
80,1350,0.1989925
80,1365,0.1986978
80,1380,0.1983936
80,1395,0.1980797
80,1410,0.197756
80,1425,0.1974221
80,1440,0.1970781
81,0,0
81,3,1.966934E-06
81,6,7.355154E-05
81,9,0.0004784561
81,12,0.001681143
81,15,0.004284586
81,18,0.008934121
81,21,0.01621968
81,24,0.02659903
81,27,0.04035116
81,30,0.0575607
81,33,0.07812872
81,36,0.1018014
81,39,0.1282084
81,42,0.156903
81,45,0.1873997
81,48,0.2192046
81,51,0.2518393
81,54,0.2848575
81,57,0.317856
81,60,0.35048
81,63,0.3824259
81,66,0.4134401
81,69,0.4433172
81,72,0.4718962
81,75,0.4990563
81,78,0.5247128
81,81,0.5488119
81,84,0.5713272
81,87,0.5922549
81,90,0.6116103
81,93,0.6294243
81,96,0.6457403
81,99,0.6606114
81,102,0.6740982
81,105,0.6862665
81,108,0.6971854
81,111,0.706925
81,114,0.7155561
81,117,0.7231494
81,120,0.7297751
81,135,0.7507108
81,150,0.7566704
81,165,0.753427
81,180,0.7450022
81,195,0.7340484
81,210,0.7222391
81,225,0.7105725
81,240,0.6995906
81,255,0.6895286
81,270,0.6803949
81,285,0.6721113
81,300,0.6645754
81,315,0.6576817
81,330,0.651332
81,345,0.6454403
81,360,0.639935
81,375,0.6347579
81,390,0.6298622
81,405,0.6252105
81,420,0.6207731
81,435,0.6165262
81,450,0.6124507
81,465,0.608531
81,480,0.6047543
81,495,0.6011099
81,510,0.5975888
81,525,0.5941834
81,540,0.5908868
81,555,0.5876932
81,570,0.5845972
81,585,0.581594
81,600,0.5786793
81,615,0.5758491
81,630,0.5730994
81,645,0.5704268
81,660,0.5678278
81,675,0.5652992
81,690,0.562838
81,705,0.5604412
81,720,0.5581059
81,735,0.5558293
81,750,0.5536088
81,765,0.5514417
81,780,0.5493254
81,795,0.5472577
81,810,0.5452359
81,825,0.5432577
81,840,0.541321
81,855,0.5394234
81,870,0.5375628
81,885,0.535737
81,900,0.533944
81,915,0.5321818
81,930,0.5304483
81,945,0.5287418
81,960,0.5270603
81,975,0.525402
81,990,0.5237651
81,1005,0.5221481
81,1020,0.5205491
81,1035,0.5189666
81,1050,0.517399
81,1065,0.5158448
81,1080,0.5143025
81,1095,0.5127707
81,1110,0.5112481
81,1125,0.5097333
81,1140,0.5082251
81,1155,0.5067222
81,1170,0.5052234
81,1185,0.5037276
81,1200,0.5022337
81,1215,0.5007406
81,1230,0.4992473
81,1245,0.4977529
81,1260,0.4962564
81,1275,0.494757
81,1290,0.4932537
81,1305,0.4917458
81,1320,0.4902326
81,1335,0.4887132
81,1350,0.487187
81,1365,0.4856533
81,1380,0.4841116
81,1395,0.4825612
81,1410,0.4810016
81,1425,0.4794323
81,1440,0.4778527
82,0,0
82,3,7.092258E-07
82,6,2.512674E-05
82,9,0.0001538556
82,12,0.0005124224
82,15,0.001250277
82,18,0.002519747
82,21,0.00445925
82,24,0.007182676
82,27,0.010774
82,30,0.01528548
82,33,0.02073824
82,36,0.02712453
82,39,0.03441098
82,42,0.04254243
82,45,0.05144607
82,48,0.06103562
82,51,0.07121536
82,54,0.0818838
82,57,0.09293704
82,60,0.1042716
82,63,0.1157866
82,66,0.1273861
82,69,0.13898
82,72,0.1504855
82,75,0.1618275
82,78,0.1729394
82,81,0.1837627
82,84,0.1942472
82,87,0.204351
82,90,0.2140395
82,93,0.2232858
82,96,0.2320694
82,99,0.2403762
82,102,0.2481974
82,105,0.2555295
82,108,0.2623732
82,111,0.2687333
82,114,0.2746176
82,117,0.2800371
82,120,0.2850049
82,135,0.3036422
82,150,0.3136643
82,165,0.3174382
82,180,0.3170318
82,195,0.3140658
82,210,0.3097195
82,225,0.3047962
82,240,0.2998058
82,255,0.2950424
82,270,0.2906519
82,285,0.2866853
82,300,0.2831376
82,315,0.2799753
82,330,0.2771532
82,345,0.2746244
82,360,0.2723453
82,375,0.270278
82,390,0.2683903
82,405,0.2666559
82,420,0.265053
82,435,0.2635642
82,450,0.2621751
82,465,0.2608741
82,480,0.2596516
82,495,0.2584997
82,510,0.2574117
82,525,0.2563821
82,540,0.2554061
82,555,0.2544793
82,570,0.2535984
82,585,0.25276
82,600,0.2519612
82,615,0.2511995
82,630,0.2504724
82,645,0.2497779
82,660,0.249114
82,675,0.2484787
82,690,0.2478704
82,705,0.2472873
82,720,0.246728
82,735,0.246191
82,750,0.2456749
82,765,0.2451783
82,780,0.2446999
82,795,0.2442385
82,810,0.2437929
82,825,0.2433619
82,840,0.2429445
82,855,0.2425395
82,870,0.242146
82,885,0.2417628
82,900,0.2413891
82,915,0.2410239
82,930,0.2406662
82,945,0.2403151
82,960,0.2399698
82,975,0.2396296
82,990,0.2392934
82,1005,0.2389606
82,1020,0.2386304
82,1035,0.238302
82,1050,0.2379747
82,1065,0.237648
82,1080,0.237321
82,1095,0.2369931
82,1110,0.2366638
82,1125,0.2363323
82,1140,0.2359983
82,1155,0.235661
82,1170,0.2353199
82,1185,0.2349747
82,1200,0.2346247
82,1215,0.2342695
82,1230,0.2339086
82,1245,0.2335417
82,1260,0.2331683
82,1275,0.232788
82,1290,0.2324005
82,1305,0.2320055
82,1320,0.2316025
82,1335,0.2311913
82,1350,0.2307716
82,1365,0.2303431
82,1380,0.2299055
82,1395,0.2294587
82,1410,0.2290023
82,1425,0.2285363
82,1440,0.2280603
83,0,0
83,3,2.190386E-06
83,6,9.700954E-05
83,9,0.000706729
83,12,0.002665041
83,15,0.00705297
83,18,0.01491622
83,21,0.02700798
83,24,0.04363897
83,27,0.06465235
83,30,0.08949497
83,33,0.1173397
83,36,0.1472148
83,39,0.1781176
83,42,0.2091007
83,45,0.2393296
83,48,0.2681153
83,51,0.2949246
83,54,0.319378
83,57,0.3412366
83,60,0.3603825
83,63,0.3767979
83,66,0.3905455
83,69,0.4017504
83,72,0.4105814
83,75,0.4172363
83,78,0.4219293
83,81,0.4248804
83,84,0.4263083
83,87,0.4264239
83,90,0.4254271
83,93,0.4235035
83,96,0.4208231
83,99,0.4175395
83,102,0.41379
83,105,0.4096955
83,108,0.4053612
83,111,0.4008778
83,114,0.3963221
83,117,0.3917583
83,120,0.3872392
83,135,0.3665079
83,150,0.3502039
83,165,0.3382807
83,180,0.3298102
83,195,0.3238185
83,210,0.3194936
83,225,0.3162359
83,240,0.3136744
83,255,0.311583
83,270,0.3098226
83,285,0.3083058
83,300,0.3069767
83,315,0.3057985
83,330,0.3047462
83,345,0.3038022
83,360,0.3029537
83,375,0.3021909
83,390,0.3015062
83,405,0.3008932
83,420,0.3003468
83,435,0.2998623
83,450,0.2994356
83,465,0.299063
83,480,0.2987412
83,495,0.298467
83,510,0.2982375
83,525,0.2980498
83,540,0.2979014
83,555,0.2977895
83,570,0.2977119
83,585,0.2976661
83,600,0.2976498
83,615,0.2976607
83,630,0.2976969
83,645,0.297756
83,660,0.2978362
83,675,0.2979354
83,690,0.2980517
83,705,0.2981831
83,720,0.298328
83,735,0.2984844
83,750,0.2986506
83,765,0.298825
83,780,0.2990059
83,795,0.2991917
83,810,0.2993808
83,825,0.2995718
83,840,0.2997631
83,855,0.2999534
83,870,0.3001413
83,885,0.3003255
83,900,0.3005047
83,915,0.3006776
83,930,0.3008431
83,945,0.301
83,960,0.3011472
83,975,0.3012837
83,990,0.3014083
83,1005,0.3015202
83,1020,0.3016184
83,1035,0.3017021
83,1050,0.3017703
83,1065,0.3018222
83,1080,0.3018571
83,1095,0.3018743
83,1110,0.301873
83,1125,0.3018526
83,1140,0.3018126
83,1155,0.3017522
83,1170,0.3016709
83,1185,0.3015684
83,1200,0.3014439
83,1215,0.3012973
83,1230,0.3011279
83,1245,0.3009356
83,1260,0.3007198
83,1275,0.3004804
83,1290,0.300217
83,1305,0.2999294
83,1320,0.2996173
83,1335,0.2992806
83,1350,0.2989192
83,1365,0.2985328
83,1380,0.2981215
83,1395,0.297685
83,1410,0.2972234
83,1425,0.2967365
83,1440,0.2962245
84,0,0
84,3,6.73978E-07
84,6,2.347615E-05
84,9,0.0001475958
84,12,0.00050766
84,15,0.001272283
84,18,0.002615999
84,21,0.004694106
84,24,0.007624497
84,27,0.01147751
84,30,0.01627356
84,33,0.02198675
84,36,0.02855222
84,39,0.03587547
84,42,0.04384175
84,45,0.05232479
84,48,0.06119422
84,51,0.07032137
84,54,0.07958373
84,57,0.0888681
84,60,0.09807263
84,63,0.107108
84,66,0.115898
84,69,0.1243792
84,72,0.1325006
84,75,0.1402228
84,78,0.147517
84,81,0.1543638
84,84,0.1607525
84,87,0.166679
84,90,0.1721454
84,93,0.1771584
84,96,0.1817293
84,99,0.1858725
84,102,0.1896052
84,105,0.1929467
84,108,0.1959174
84,111,0.1985388
84,114,0.200833
84,117,0.202822
84,120,0.2045279
84,135,0.2095455
84,150,0.2104173
84,165,0.2089777
84,180,0.2064433
84,195,0.2035255
84,210,0.2005879
84,225,0.1977787
84,240,0.1951483
84,255,0.192708
84,270,0.1904526
84,285,0.188371
84,300,0.1864506
84,315,0.1846785
84,330,0.1830427
84,345,0.1815315
84,360,0.1801345
84,375,0.1788419
84,390,0.1776448
84,405,0.176535
84,420,0.1755053
84,435,0.1745491
84,450,0.1736607
84,465,0.1728346
84,480,0.1720664
84,495,0.1713517
84,510,0.1706868
84,525,0.1700684
84,540,0.1694933
84,555,0.1689588
84,570,0.1684623
84,585,0.1680016
84,600,0.1675744
84,615,0.1671788
84,630,0.1668128
84,645,0.1664748
84,660,0.166163
84,675,0.1658758
84,690,0.1656118
84,705,0.1653694
84,720,0.1651473
84,735,0.1649441
84,750,0.1647585
84,765,0.1645892
84,780,0.164435
84,795,0.1642948
84,810,0.1641673
84,825,0.1640513
84,840,0.1639459
84,855,0.1638499
84,870,0.1637624
84,885,0.1636822
84,900,0.1636084
84,915,0.16354
84,930,0.1634761
84,945,0.1634158
84,960,0.1633583
84,975,0.1633027
84,990,0.1632481
84,1005,0.1631938
84,1020,0.163139
84,1035,0.163083
84,1050,0.163025
84,1065,0.1629644
84,1080,0.1629006
84,1095,0.1628328
84,1110,0.1627605
