"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Whole Blood (Peripheral Venous Blood) [µmol/l]"
52,42,0.09090608
52,45,0.1076023
52,48,0.1248451
52,51,0.1423659
52,54,0.1599146
52,57,0.177265
52,60,0.1942188
52,63,0.2106075
52,66,0.2262922
52,69,0.2411634
52,72,0.2551389
52,75,0.2681619
52,78,0.280198
52,81,0.2912328
52,84,0.3012682
52,87,0.3103186
52,90,0.3184102
52,93,0.325579
52,96,0.3318682
52,99,0.3373265
52,102,0.3420067
52,105,0.3459635
52,108,0.349253
52,111,0.3519312
52,114,0.3540533
52,117,0.355673
52,120,0.356842
52,135,0.3575565
52,150,0.353181
52,165,0.346997
52,180,0.3407938
52,195,0.3353601
52,210,0.3309009
52,225,0.3273162
52,240,0.3244514
52,255,0.3221625
52,270,0.3203301
52,285,0.3188596
52,300,0.317679
52,315,0.3167332
52,330,0.3159807
52,345,0.3153898
52,360,0.3149358
52,375,0.3145998
52,390,0.3143665
52,405,0.3142239
52,420,0.3141619
52,435,0.3141724
52,450,0.3142486
52,465,0.3143843
52,480,0.3145746
52,495,0.3148149
52,510,0.3151011
52,525,0.3154295
52,540,0.3157968
52,555,0.3161999
52,570,0.3166359
52,585,0.317102
52,600,0.3175957
52,615,0.3181144
52,630,0.3186559
52,645,0.3192178
52,660,0.3197979
52,675,0.3203942
52,690,0.3210046
52,705,0.3216271
52,720,0.3222598
52,735,0.3229008
52,750,0.3235483
52,765,0.3242006
52,780,0.3248559
52,795,0.3255126
52,810,0.326169
52,825,0.3268237
52,840,0.3274749
52,855,0.3281213
52,870,0.3287615
52,885,0.329394
52,900,0.3300175
52,915,0.3306307
52,930,0.3312324
52,945,0.3318213
52,960,0.3323962
52,975,0.332956
52,990,0.3334997
52,1005,0.3340262
52,1020,0.3345345
52,1035,0.3350236
52,1050,0.3354926
52,1065,0.3359406
52,1080,0.3363669
52,1095,0.3367705
52,1110,0.3371508
52,1125,0.337507
52,1140,0.3378385
52,1155,0.3381445
52,1170,0.3384245
52,1185,0.338678
52,1200,0.3389044
52,1215,0.3391031
52,1230,0.3392738
52,1245,0.339416
52,1260,0.3395294
52,1275,0.3396134
52,1290,0.339668
52,1305,0.3396927
52,1320,0.3396872
52,1335,0.3396514
52,1350,0.339585
52,1365,0.3394879
52,1380,0.3393599
52,1395,0.3392009
52,1410,0.3390109
52,1425,0.3387896
52,1440,0.3385372
53,0,0
53,3,1.192E-06
53,6,4.730335E-05
53,9,0.0003025055
53,12,0.001024305
53,15,0.002511202
53,18,0.005058283
53,21,0.00892654
53,24,0.01432612
53,27,0.02140906
53,30,0.03026807
53,33,0.04093905
53,36,0.05340608
53,39,0.06760778
53,42,0.08344465
53,45,0.1007868
53,48,0.1194813
53,51,0.1393596
53,54,0.1602439
53,57,0.1819525
53,60,0.2043047
53,63,0.2271243
53,66,0.250243
53,69,0.2735021
53,72,0.2967544
53,75,0.319865
53,78,0.342712
53,81,0.3651867
53,84,0.3871934
53,87,0.4086493
53,90,0.4294837
53,93,0.4496376
53,96,0.469063
53,99,0.487722
53,102,0.5055863
53,105,0.5226358
53,108,0.5388584
53,111,0.5542489
53,114,0.5688081
53,117,0.5825423
53,120,0.5954626
53,135,0.6484894
53,150,0.6844926
53,165,0.706967
53,180,0.71929
53,195,0.7244317
53,210,0.7247926
53,225,0.7221956
53,240,0.7179586
53,255,0.7129611
53,270,0.7077367
53,285,0.7026321
53,300,0.6978536
53,315,0.6935084
53,330,0.6896384
53,345,0.686244
53,360,0.6833016
53,375,0.6807758
53,390,0.6786263
53,405,0.6768125
53,420,0.6752959
53,435,0.6740413
53,450,0.6730171
53,465,0.6721959
53,480,0.6715533
53,495,0.6710684
53,510,0.6707231
53,525,0.6705017
53,540,0.6703907
53,555,0.6703782
53,570,0.670454
53,585,0.6706089
53,600,0.670835
53,615,0.6711253
53,630,0.6714735
53,645,0.6718738
53,660,0.6723212
53,675,0.6728109
53,690,0.6733387
53,705,0.6739004
53,720,0.6744924
53,735,0.6751113
53,750,0.6757537
53,765,0.6764165
53,780,0.6770968
53,795,0.6777918
53,810,0.6784987
53,825,0.6792151
53,840,0.6799383
53,855,0.680666
53,870,0.6813959
53,885,0.6821257
53,900,0.6828534
53,915,0.6835768
53,930,0.6842937
53,945,0.6850024
53,960,0.685701
53,975,0.6863875
53,990,0.6870602
53,1005,0.6877173
53,1020,0.6883573
53,1035,0.6889784
53,1050,0.6895792
53,1065,0.6901582
53,1080,0.6907138
53,1095,0.6912447
53,1110,0.6917496
53,1125,0.6922272
53,1140,0.6926762
53,1155,0.6930955
53,1170,0.6934839
53,1185,0.6938403
53,1200,0.6941637
53,1215,0.6944532
53,1230,0.6947077
53,1245,0.6949264
53,1260,0.6951084
53,1275,0.695253
53,1290,0.6953593
53,1305,0.6954267
53,1320,0.6954545
53,1335,0.6954421
53,1350,0.695389
53,1365,0.6952946
53,1380,0.6951583
53,1395,0.6949797
53,1410,0.6947585
53,1425,0.6944943
53,1440,0.6941867
54,0,0
54,3,8.186523E-07
54,6,2.988732E-05
54,9,0.0001880316
54,12,0.0006326171
54,15,0.001548809
54,18,0.003127238
54,21,0.005546349
54,24,0.008960353
54,27,0.01349271
54,30,0.01923383
54,33,0.02624152
54,36,0.03454321
54,39,0.04413902
54,42,0.05500528
54,45,0.06709809
54,48,0.08035678
54,51,0.09470715
54,54,0.1100646
54,57,0.1263366
54,60,0.1434256
54,63,0.1612307
54,66,0.1796501
54,69,0.1985822
54,72,0.2179274
54,75,0.237589
54,78,0.2574744
54,81,0.2774953
54,84,0.297569
54,87,0.3176181
54,90,0.3375709
54,93,0.3573619
54,96,0.3769312
54,99,0.396225
54,102,0.415195
54,105,0.4337984
54,108,0.4519978
54,111,0.4697609
54,114,0.4870598
54,117,0.5038713
54,120,0.5201762
54,135,0.5936847
54,150,0.6535304
54,165,0.7003253
54,180,0.73545
54,195,0.7606126
54,210,0.777568
54,225,0.7879562
54,240,0.793222
54,255,0.7945871
54,270,0.7930539
54,285,0.7894254
54,300,0.7843333
54,315,0.7782664
54,330,0.7715974
54,345,0.7646056
54,360,0.7574965
54,375,0.7504174
54,390,0.7434698
54,405,0.7367207
54,420,0.7302104
54,435,0.7239591
54,450,0.7179735
54,465,0.7122497
54,480,0.7067779
54,495,0.7015443
54,510,0.6965329
54,525,0.6917271
54,540,0.6871105
54,555,0.6826676
54,570,0.6783835
54,585,0.6742451
54,600,0.6702405
54,615,0.6663588
54,630,0.6625904
54,645,0.6589271
54,660,0.6553612
54,675,0.6518863
54,690,0.6484965
54,705,0.6451865
54,720,0.6419519
54,735,0.6387884
54,750,0.6356923
54,765,0.6326603
54,780,0.6296892
54,795,0.6267763
54,810,0.6239189
54,825,0.6211146
54,840,0.618361
54,855,0.6156561
54,870,0.6129977
54,885,0.6103839
54,900,0.6078129
54,915,0.6052828
54,930,0.6027918
54,945,0.6003385
54,960,0.597921
54,975,0.5955379
54,990,0.5931876
54,1005,0.5908686
54,1020,0.5885795
54,1035,0.5863188
54,1050,0.5840852
54,1065,0.5818774
54,1080,0.5796941
54,1095,0.5775339
54,1110,0.5753956
54,1125,0.5732781
54,1140,0.5711802
54,1155,0.5691007
54,1170,0.5670385
54,1185,0.5649925
54,1200,0.5629617
54,1215,0.560945
54,1230,0.5589415
54,1245,0.5569502
54,1260,0.5549702
54,1275,0.5530006
54,1290,0.5510404
54,1305,0.5490888
54,1320,0.5471452
54,1335,0.5452085
54,1350,0.5432782
54,1365,0.5413533
54,1380,0.5394333
54,1395,0.5375174
54,1410,0.5356051
54,1425,0.5336956
54,1440,0.5317883
55,0,0
55,3,2.908753E-07
55,6,1.055156E-05
55,9,6.658522E-05
55,12,0.0002255931
55,15,0.0005567521
55,18,0.001133367
55,21,0.002026438
55,24,0.00330012
55,27,0.005009017
55,30,0.007196916
55,33,0.009896532
55,36,0.01312986
55,39,0.01690892
55,42,0.02123667
55,45,0.02610798
55,48,0.03151065
55,51,0.03742641
55,54,0.04383191
55,57,0.0506996
55,60,0.05799862
55,63,0.06569561
55,66,0.07375542
55,69,0.08214182
55,72,0.09081807
55,75,0.0997474
55,78,0.1088935
55,81,0.118221
55,84,0.1276954
55,87,0.1372839
55,90,0.1469549
55,93,0.1566786
55,96,0.1664272
55,99,0.1761744
55,102,0.1858959
55,105,0.1955692
55,108,0.2051736
55,111,0.2146901
55,114,0.2241016
55,117,0.2333924
55,120,0.2425486
55,135,0.2859198
55,150,0.3245909
55,165,0.3581154
55,180,0.386484
55,195,0.4099619
55,210,0.4289702
55,225,0.4440031
55,240,0.4555736
55,255,0.4641795
55,270,0.470284
55,285,0.4743062
55,300,0.4766175
55,315,0.4775421
55,330,0.4773589
55,345,0.4763051
55,360,0.4745797
55,375,0.4723476
55,390,0.4697431
55,405,0.4668747
55,420,0.463828
55,435,0.4606699
55,450,0.4574518
55,465,0.4542126
55,480,0.4509808
55,495,0.4477776
55,510,0.4446175
55,525,0.4415107
55,540,0.4384639
55,555,0.435481
55,570,0.4325642
55,585,0.4297141
55,600,0.4269304
55,615,0.4242122
55,630,0.4215581
55,645,0.4189663
55,660,0.416435
55,675,0.4139622
55,690,0.4115459
55,705,0.4091842
55,720,0.4068749
55,735,0.4046164
55,750,0.4024066
55,765,0.4002438
55,780,0.3981263
55,795,0.3960525
55,810,0.3940208
55,825,0.3920296
55,840,0.3900774
55,855,0.3881629
55,870,0.3862846
55,885,0.3844412
55,900,0.3826315
55,915,0.3808541
55,930,0.3791078
55,945,0.3773915
55,960,0.375704
55,975,0.3740441
55,990,0.3724108
55,1005,0.370803
55,1020,0.3692195
55,1035,0.3676595
55,1050,0.3661219
55,1065,0.3646056
55,1080,0.3631098
55,1095,0.3616334
55,1110,0.3601757
55,1125,0.3587357
55,1140,0.3573125
55,1155,0.3559052
55,1170,0.3545131
55,1185,0.3531354
55,1200,0.3517711
55,1215,0.3504197
55,1230,0.3490803
55,1245,0.3477522
55,1260,0.3464346
55,1275,0.345127
55,1290,0.3438286
55,1305,0.3425389
55,1320,0.3412571
55,1335,0.3399827
55,1350,0.3387151
55,1365,0.3374537
55,1380,0.3361979
55,1395,0.3349473
55,1410,0.3337013
55,1425,0.3324595
55,1440,0.3312213
56,0,0
56,3,2.349095E-07
56,6,8.883628E-06
56,9,5.665227E-05
56,12,0.0001945928
56,15,0.0004871628
56,18,0.001004611
56,21,0.001816342
56,24,0.002985963
56,27,0.004567735
56,30,0.006604195
56,33,0.009124815
56,36,0.01214562
56,39,0.01566961
56,42,0.01968793
56,45,0.02418144
56,48,0.02912262
56,51,0.03447751
56,54,0.04020756
56,57,0.0462713
56,60,0.05262577
56,63,0.05922768
56,66,0.06603435
56,69,0.07300439
56,72,0.08009826
56,75,0.0872786
56,78,0.09451053
56,81,0.1017617
56,84,0.1090025
56,87,0.116206
56,90,0.1233477
56,93,0.130406
56,96,0.1373615
56,99,0.1441974
56,102,0.1508989
56,105,0.1574535
56,108,0.1638506
56,111,0.1700812
56,114,0.1761384
56,117,0.1820164
56,120,0.1877111
56,135,0.213367
56,150,0.2343749
56,165,0.2510911
56,180,0.2640703
56,195,0.2739276
56,210,0.2812627
56,225,0.2866199
56,240,0.2904672
56,255,0.2931876
56,270,0.2950747
56,285,0.2963407
56,300,0.2971444
56,315,0.2976026
56,330,0.2978005
56,345,0.297801
56,360,0.2976509
56,375,0.2973862
56,390,0.2970347
56,405,0.2966182
56,420,0.2961544
56,435,0.2956575
56,450,0.2951392
56,465,0.2946087
56,480,0.2940736
56,495,0.2935403
56,510,0.2930135
56,525,0.2924972
56,540,0.2919947
56,555,0.2915083
56,570,0.2910399
56,585,0.2905908
56,600,0.290162
56,615,0.2897541
56,630,0.2893675
56,645,0.2890023
56,660,0.2886583
56,675,0.2883354
56,690,0.2880331
56,705,0.287751
56,720,0.2874885
56,735,0.2872448
56,750,0.2870194
56,765,0.2868113
56,780,0.2866198
56,795,0.2864439
56,810,0.286283
56,825,0.286136
56,840,0.2860021
56,855,0.2858803
56,870,0.2857697
56,885,0.2856694
56,900,0.2855785
56,915,0.2854961
56,930,0.2854213
56,945,0.2853532
56,960,0.2852908
56,975,0.2852334
56,990,0.2851801
56,1005,0.28513
56,1020,0.2850823
56,1035,0.2850362
56,1050,0.2849909
56,1065,0.2849457
56,1080,0.2848997
56,1095,0.2848523
56,1110,0.2848027
56,1125,0.2847502
56,1140,0.2846942
56,1155,0.2846339
56,1170,0.2845688
56,1185,0.2844983
56,1200,0.2844217
56,1215,0.2843384
56,1230,0.284248
56,1245,0.2841499
56,1260,0.2840435
56,1275,0.2839284
56,1290,0.2838041
56,1305,0.2836701
56,1320,0.283526
56,1335,0.2833715
56,1350,0.283206
56,1365,0.2830293
56,1380,0.2828409
56,1395,0.2826405
56,1410,0.2824279
56,1425,0.2822027
56,1440,0.2819646
57,0,0
57,3,5.253971E-07
57,6,1.702325E-05
57,9,0.0001056386
57,12,0.0003634006
57,15,0.0009125166
57,18,0.00187717
57,21,0.003362478
57,24,0.005440644
57,27,0.008145423
57,30,0.01147305
57,33,0.01538752
57,36,0.01982779
57,39,0.02471554
57,42,0.02996234
57,45,0.03547567
57,48,0.04116381
57,51,0.04693948
57,54,0.05272245
57,57,0.05844124
57,60,0.06403399
57,63,0.06944881
57,66,0.07464367
57,69,0.07958585
57,72,0.08425126
57,75,0.0886235
57,78,0.09269267
57,81,0.09645461
57,84,0.09991026
57,87,0.1030647
57,90,0.1059266
57,93,0.1085073
57,96,0.11082
57,99,0.1128796
57,102,0.1147022
57,105,0.1163042
57,108,0.1177026
57,111,0.1189142
57,114,0.1199556
57,117,0.1208429
57,120,0.1215916
57,135,0.1237416
57,150,0.1242423
57,165,0.1240056
57,180,0.1234986
57,195,0.1229263
57,210,0.1223575
57,225,0.1218121
57,240,0.1212986
57,255,0.1208221
57,270,0.1203861
57,285,0.119993
57,300,0.1196443
57,315,0.1193401
57,330,0.11908
57,345,0.1188626
57,360,0.1186863
57,375,0.1185489
57,390,0.1184483
57,405,0.1183823
57,420,0.1183487
57,435,0.1183452
57,450,0.1183699
57,465,0.1184208
57,480,0.118496
57,495,0.1185939
57,510,0.1187129
57,525,0.1188515
57,540,0.1190083
57,555,0.119182
57,570,0.1193713
57,585,0.1195753
57,600,0.1197926
57,615,0.1200224
57,630,0.1202636
57,645,0.1205153
57,660,0.1207766
57,675,0.1210466
57,690,0.1213244
57,705,0.1216093
57,720,0.1219004
57,735,0.122197
57,750,0.1224984
57,765,0.1228037
57,780,0.1231123
57,795,0.1234234
57,810,0.1237364
57,825,0.1240506
57,840,0.1243654
57,855,0.12468
57,870,0.124994
57,885,0.1253066
57,900,0.1256173
57,915,0.1259254
57,930,0.1262305
57,945,0.126532
57,960,0.1268293
57,975,0.1271219
57,990,0.1274094
57,1005,0.1276911
57,1020,0.1279668
57,1035,0.1282359
57,1050,0.1284979
57,1065,0.1287525
57,1080,0.1289993
57,1095,0.1292378
57,1110,0.1294678
57,1125,0.1296887
57,1140,0.1299004
57,1155,0.1301024
57,1170,0.1302946
57,1185,0.1304765
57,1200,0.1306479
57,1215,0.1308085
57,1230,0.1309582
57,1245,0.1310966
57,1260,0.1312236
57,1275,0.1313389
57,1290,0.1314424
57,1305,0.131534
57,1320,0.1316133
57,1335,0.1316804
57,1350,0.131735
57,1365,0.1317771
57,1380,0.1318066
57,1395,0.1318233
57,1410,0.1318271
57,1425,0.1318181
57,1440,0.1317962
58,0,0
58,3,4.640376E-08
58,6,1.95171E-06
58,9,1.308246E-05
58,12,4.640783E-05
58,15,0.0001190377
58,18,0.000250274
58,21,0.0004595012
58,24,0.0007642371
58,27,0.001178605
58,30,0.001712382
58,33,0.002370676
58,36,0.003154164
58,39,0.004059677
58,42,0.005081
58,45,0.006209721
58,48,0.007436016
58,51,0.008749318
58,54,0.01013884
58,57,0.01159395
58,60,0.01310446
58,63,0.01466078
58,66,0.01625398
58,69,0.01787589
58,72,0.01951905
58,75,0.02117672
58,78,0.02284285
58,81,0.02451202
58,84,0.02617939
58,87,0.02784068
58,90,0.02949211
58,93,0.03113036
58,96,0.03275253
58,99,0.03435607
58,102,0.03593883
58,105,0.03749891
58,108,0.03903475
58,111,0.04054501
58,114,0.04202857
58,117,0.04348451
58,120,0.04491203
58,135,0.05160563
58,150,0.05755045
58,165,0.06277791
58,180,0.06735007
58,195,0.07134092
58,210,0.07482585
58,225,0.07787561
58,240,0.08055345
58,255,0.08291431
58,270,0.08500503
58,285,0.08686212
58,300,0.08851518
58,315,0.08999164
58,330,0.09131454
58,345,0.09250426
58,360,0.09357838
58,375,0.09455208
58,390,0.09543864
58,405,0.09624957
58,420,0.096995
58,435,0.09768372
58,450,0.09832346
58,465,0.098921
58,480,0.09948226
58,495,0.1000124
58,510,0.100516
58,525,0.1009971
58,540,0.1014591
58,555,0.101905
58,570,0.1023375
58,585,0.1027588
58,600,0.103171
58,615,0.1035758
58,630,0.1039746
58,645,0.1043687
58,660,0.1047591
58,675,0.1051467
58,690,0.1055323
58,705,0.1059165
58,720,0.1062996
58,735,0.1066822
58,750,0.1070645
58,765,0.1074467
58,780,0.1078288
58,795,0.108211
58,810,0.1085933
58,825,0.1089755
58,840,0.1093574
58,855,0.1097374
58,870,0.1101128
58,885,0.1104823
58,900,0.1108458
58,915,0.1112028
58,930,0.1115525
58,945,0.111895
58,960,0.1122301
58,975,0.1125575
58,990,0.1128771
58,1005,0.1131889
58,1020,0.1134928
58,1035,0.1137888
58,1050,0.1140767
58,1065,0.1143567
58,1080,0.1146287
58,1095,0.1148927
58,1110,0.1151488
58,1125,0.115397
58,1140,0.1156373
58,1155,0.1158699
58,1170,0.1160946
58,1185,0.1163117
58,1200,0.116521
58,1215,0.1167228
58,1230,0.116917
58,1245,0.1171038
58,1260,0.117283
58,1275,0.1174549
58,1290,0.1176195
58,1305,0.1177768
58,1320,0.1179269
58,1335,0.1180698
58,1350,0.1182056
58,1365,0.1183343
58,1380,0.1184561
58,1395,0.1185708
58,1410,0.1186786
58,1425,0.1187795
58,1440,0.1188736
59,0,0
59,3,6.110982E-06
59,6,0.0002076783
59,9,0.001246366
59,12,0.004030622
59,15,0.009527303
59,18,0.01863345
59,21,0.03208975
59,24,0.05042843
59,27,0.07395213
59,30,0.1027391
59,33,0.1366655
59,36,0.1754383
59,39,0.2186329
59,42,0.2657302
59,45,0.3161516
59,48,0.3692895
59,51,0.4245325
59,54,0.4812857
59,57,0.538986
59,60,0.597113
59,63,0.6551961
59,66,0.7128183
59,69,0.7696174
59,72,0.8252854
59,75,0.8795662
59,78,0.932252
59,81,0.9831799
59,84,1.032227
59,87,1.079305
59,90,1.12436
59,93,1.16736
59,96,1.208301
59,99,1.247195
59,102,1.284071
59,105,1.318969
59,108,1.351941
59,111,1.383045
59,114,1.412347
59,117,1.439915
59,120,1.46582
59,135,1.572936
59,150,1.649033
59,165,1.701648
59,180,1.736731
59,195,1.7588
59,210,1.771234
59,225,1.776543
59,240,1.776591
59,255,1.772758
59,270,1.766066
59,285,1.75727
59,300,1.74693
59,315,1.735461
59,330,1.723172
59,345,1.710297
59,360,1.697016
59,375,1.683468
59,390,1.669763
59,405,1.655988
59,420,1.642214
59,435,1.628495
59,450,1.614877
59,465,1.601393
59,480,1.58807
59,495,1.574926
59,510,1.561974
59,525,1.549222
59,540,1.536676
59,555,1.524337
59,570,1.512205
59,585,1.500277
59,600,1.48855
59,615,1.477021
59,630,1.465684
59,645,1.454535
59,660,1.443567
59,675,1.432777
59,690,1.422159
59,705,1.411708
59,720,1.401419
59,735,1.391286
59,750,1.381306
59,765,1.371473
59,780,1.361784
59,795,1.352234
59,810,1.342819
59,825,1.333535
59,840,1.324378
59,855,1.315345
59,870,1.306431
59,885,1.297634
59,900,1.28895
59,915,1.280377
59,930,1.271909
59,945,1.263546
59,960,1.255283
59,975,1.247118
59,990,1.239048
59,1005,1.23107
59,1020,1.223182
59,1035,1.215381
59,1050,1.207664
59,1065,1.200029
59,1080,1.192473
59,1095,1.184995
59,1110,1.177591
59,1125,1.170261
59,1140,1.163001
59,1155,1.155809
59,1170,1.148684
59,1185,1.141623
59,1200,1.134624
59,1215,1.127686
59,1230,1.120807
59,1245,1.113985
59,1260,1.107218
59,1275,1.100505
59,1290,1.093843
59,1305,1.087232
59,1320,1.080669
59,1335,1.074154
59,1350,1.067685
59,1365,1.061261
59,1380,1.054879
59,1395,1.04854
59,1410,1.042241
59,1425,1.035981
59,1440,1.02976
60,0,0
60,3,1.529632E-06
60,6,5.138128E-05
60,9,0.0003183619
60,12,0.001081248
60,15,0.002671912
60,18,0.005408185
60,21,0.009541294
60,24,0.01522604
60,27,0.02251161
60,30,0.0313475
60,33,0.04159916
60,36,0.05306787
60,39,0.06551173
60,42,0.07866548
60,45,0.09225767
60,48,0.1060247
60,51,0.1197216
60,54,0.1331296
60,57,0.1460607
60,60,0.1583604
60,63,0.1699075
60,66,0.1806131
60,69,0.1904184
60,72,0.1992915
60,75,0.2072236
60,78,0.2142257
60,81,0.2203241
60,84,0.2255569
60,87,0.2299717
60,90,0.2336234
60,93,0.2365715
60,96,0.2388781
60,99,0.2406064
60,102,0.2418188
60,105,0.2425762
60,108,0.2429367
60,111,0.2429554
60,114,0.2426837
60,117,0.2421692
60,120,0.2414552
60,135,0.2361253
60,150,0.2300775
60,165,0.2249001
60,180,0.2210429
60,195,0.2183897
60,210,0.2166719
60,225,0.21564
60,240,0.2150994
60,255,0.2149091
60,270,0.2149709
60,285,0.2152177
60,300,0.2156037
60,315,0.2160974
60,330,0.2166768
60,345,0.2173265
60,360,0.2180352
60,375,0.2187944
60,390,0.2195978
60,405,0.2204401
60,420,0.2213174
60,435,0.222226
60,450,0.2231631
60,465,0.224126
60,480,0.2251123
60,495,0.22612
60,510,0.227147
60,525,0.2281915
60,540,0.2292517
60,555,0.2303259
60,570,0.2314125
60,585,0.23251
60,600,0.2336169
60,615,0.2347317
60,630,0.235853
60,645,0.2369794
60,660,0.2381096
60,675,0.2392422
60,690,0.240376
60,705,0.2415096
60,720,0.2426419
60,735,0.2437717
60,750,0.2448978
60,765,0.2460191
60,780,0.2471343
60,795,0.2482425
60,810,0.2493426
60,825,0.2504335
60,840,0.2515142
60,855,0.2525837
60,870,0.2536411
60,885,0.2546855
60,900,0.2557159
60,915,0.2567315
60,930,0.2577313
60,945,0.2587148
60,960,0.2596809
60,975,0.260629
60,990,0.2615583
60,1005,0.2624681
60,1020,0.2633577
60,1035,0.2642266
60,1050,0.265074
60,1065,0.2658994
60,1080,0.2667022
60,1095,0.2674818
60,1110,0.2682379
60,1125,0.2689697
60,1140,0.269677
60,1155,0.2703593
60,1170,0.2710161
60,1185,0.2716471
60,1200,0.2722519
60,1215,0.2728302
60,1230,0.2733817
60,1245,0.2739061
60,1260,0.2744032
60,1275,0.2748726
60,1290,0.2753142
60,1305,0.2757278
60,1320,0.2761133
60,1335,0.2764704
60,1350,0.2767991
60,1365,0.2770992
60,1380,0.2773707
60,1395,0.2776135
60,1410,0.2778275
60,1425,0.2780128
60,1440,0.2781692
61,0,0
61,3,8.008517E-08
61,6,3.526775E-06
61,9,2.586752E-05
61,12,9.961949E-05
61,15,0.0002704635
61,18,0.00058646
61,21,0.001087203
61,24,0.001797572
61,27,0.002726421
61,30,0.003868558
61,33,0.005208268
61,36,0.006722938
61,39,0.008386191
61,42,0.01017029
61,45,0.01204784
61,48,0.01399285
61,51,0.01598142
61,54,0.01799212
61,57,0.02000607
61,60,0.02200699
61,63,0.02398106
61,66,0.02591679
61,69,0.02780476
61,72,0.02963739
61,75,0.03140891
61,78,0.03311519
61,81,0.03475351
61,84,0.03632243
61,87,0.03782162
61,90,0.03925164
61,93,0.04061383
61,96,0.04191017
61,99,0.04314313
61,102,0.04431555
61,105,0.04543056
61,108,0.04649149
61,111,0.04750174
61,114,0.04846475
61,117,0.04938394
61,120,0.05026263
61,135,0.05415513
61,150,0.05744146
61,165,0.06034178
61,180,0.06298561
61,195,0.0654459
61,210,0.06776534
61,225,0.06996818
61,240,0.07206762
61,255,0.07407564
61,270,0.07600334
61,285,0.07786075
61,300,0.07965682
61,315,0.08139948
61,330,0.08309568
61,345,0.08475154
61,360,0.08637242
61,375,0.08796304
61,390,0.0895275
61,405,0.09106943
61,420,0.09259199
61,435,0.09409796
61,450,0.09558974
61,465,0.09706948
61,480,0.09853901
61,495,0.09999993
61,510,0.1014536
61,525,0.1029013
61,540,0.104344
61,555,0.1057825
61,570,0.1072177
61,585,0.1086499
61,600,0.1100799
61,615,0.1115078
61,630,0.1129341
61,645,0.1143589
61,660,0.1157823
61,675,0.1172043
61,690,0.118625
61,705,0.1200443
61,720,0.1214621
61,735,0.1228782
61,750,0.1242923
61,765,0.1257043
61,780,0.1271139
61,795,0.1285208
61,810,0.1299246
61,825,0.1313249
61,840,0.1327215
61,855,0.1341138
61,870,0.135501
61,885,0.1368811
61,900,0.138252
61,915,0.1396124
61,930,0.1409619
61,945,0.1423002
61,960,0.1436266
61,975,0.1449405
61,990,0.1462416
61,1005,0.1475298
61,1020,0.1488048
61,1035,0.1500663
61,1050,0.151314
61,1065,0.1525481
61,1080,0.1537682
61,1095,0.1549743
61,1110,0.1561664
61,1125,0.1573443
61,1140,0.158508
61,1155,0.1596574
61,1170,0.1607926
61,1185,0.1619134
61,1200,0.1630199
61,1215,0.1641121
61,1230,0.16519
61,1245,0.1662535
61,1260,0.1673028
61,1275,0.1683377
61,1290,0.1693584
61,1305,0.1703648
61,1320,0.171357
61,1335,0.172335
61,1350,0.1732987
61,1365,0.1742483
61,1380,0.1751838
61,1395,0.1761051
61,1410,0.1770124
61,1425,0.1779056
61,1440,0.1787848
62,0,0
62,3,1.111218E-06
62,6,4.004799E-05
62,9,0.0002564659
62,12,0.0008883809
62,15,0.002223735
62,18,0.004540063
62,21,0.008056283
62,24,0.01290569
62,27,0.01912857
62,30,0.02667882
62,33,0.03543903
62,36,0.04523893
62,39,0.0558738
62,42,0.06712139
62,45,0.07875603
62,48,0.09055996
62,51,0.1023316
62,54,0.1138913
62,57,0.125085
62,60,0.1357852
62,63,0.1458919
62,66,0.1553304
62,69,0.16405
62,72,0.1720212
62,75,0.1792316
62,78,0.1856844
62,81,0.1913959
62,84,0.1963928
62,87,0.2007101
62,90,0.2043888
62,93,0.2074738
62,96,0.2100126
62,99,0.2120539
62,102,0.2136461
62,105,0.2148369
62,108,0.2156725
62,111,0.2161967
62,114,0.2164511
62,117,0.2164741
62,120,0.2163014
62,135,0.2135315
62,150,0.209492
62,165,0.205641
62,180,0.2025105
62,195,0.2001773
62,210,0.1985175
62,225,0.1973844
62,240,0.1966579
62,255,0.1962449
62,270,0.1960755
62,285,0.1960971
62,300,0.1962705
62,315,0.1965658
62,330,0.1969606
62,345,0.1974375
62,360,0.1979831
62,375,0.1985869
62,390,0.1992407
62,405,0.1999378
62,420,0.2006728
62,435,0.2014414
62,450,0.2022398
62,465,0.203065
62,480,0.2039143
62,495,0.2047852
62,510,0.2056757
62,525,0.2065839
62,540,0.2075079
62,555,0.2084461
62,570,0.209397
62,585,0.2103591
62,600,0.211331
62,615,0.2123113
62,630,0.2132986
62,645,0.2142917
62,660,0.2152894
62,675,0.2162903
62,690,0.2172934
62,705,0.2182973
62,720,0.219301
62,735,0.2203034
62,750,0.2213033
62,765,0.2222996
62,780,0.2232912
62,795,0.2242772
62,810,0.2252566
62,825,0.2262282
62,840,0.2271913
62,855,0.2281447
62,870,0.2290877
62,885,0.2300192
62,900,0.2309385
62,915,0.2318447
62,930,0.232737
62,945,0.2336146
62,960,0.2344768
62,975,0.2353227
62,990,0.2361517
62,1005,0.2369632
62,1020,0.2377564
62,1035,0.2385307
62,1050,0.2392856
62,1065,0.2400204
62,1080,0.2407346
62,1095,0.2414277
